name,line,longitude,lat
Smith St & Bergen St At Ne Corner (To Manhattan And Queens Only),F-G,-73.99027199929631,40.68672833129767
Court St & Montague St At Sw Corner,2-3-4-5-N-R,-73.99067800087883,40.6937253321692
Court St & Montague St At Sw Corner,2-3-4-5-N-R,-73.99059199905463,40.69364233162096
Clinton St & Montague St At Nw Corner,2-3-4-5-N-R,-73.99253735666474,40.69439311951259
Flatbush Ave & Empire Blvd At Sw Corner,B-Q-S,-73.96224891505976,40.66272735822233
4th Ave & Union St At Sw Corner (To Bay Ridge And Coney Island Only),D-N-R,-73.98339416852293,40.677164353136426
4th Ave & Union St At Se Corner (To Manhattan Only),D-N-R,-73.9830823123968,40.67705163581415
4th Ave & Union St At Se Corner (To Manhattan Only),D-N-R,-73.98298999680996,40.677195090567125
Flatbush Ave & Bergen St At Sw Corner (To New Lots And Flatbush Only),2-3-4,-73.97520899965853,40.680699332136875
Lawrence St & Willoughby St At Ne Corner,N-R,-73.98621464349421,40.69204411365126
Lawrence St & Willoughby St At Se Corner,N-R,-73.98611377104048,40.69225841606925
Hoyt St & Fulton St At Sw Corner (To New Lots And Flatbush Only),2-3,-73.98527100196482,40.69044933281495
Bridge St & Fulton St At Ne Corner (To Manhattan Only),2-3,-73.98525500091372,40.69089533430102
Duffield St & Fulton St At Nw Corner (To Manhattan Only),2-3,-73.98455099823616,40.69044233310524
Duffield St & Fulton St At Ne Corner (To Manhattan Only),2-3,-73.98434700115571,40.69040733460588
Bridge St & Willoughby St At Sw Corner,N-R,-73.9853614370053,40.69209560196739
Bridge St & Willoughby St At Ne Corner,N-R,-73.98519673719652,40.6922349388409
Flatbush Ave & Fleet St At Ne Corner,B-D-N-Q-R,-73.98215994526197,40.69150880161953
4th Ave & Pacific St At Nw Corner,2-3-4-5-B-D-N-Q-R,-73.97887100025939,40.68392533302039
Ashland Pl & Hanson Pl At Ne Corner,2-3-4-5-B-D-N-Q-R,-73.97774737202984,40.68515511399464
Lawrence St & Willoughby St At Ne Corner,N-R,-73.98619067591692,40.692356595499426
Smith St & President St At Nw Corner,F-G,-73.99439275047533,40.68111653102942
Washington Ave & Eastern Pkwy At Sw Corner,2-3-4,-73.96437533493408,40.67187792248514
Washington Ave & Eastern Pkwy At Nw Corner,2-3-4,-73.9641521775374,40.672136406270326
Franklin Ave & Eastern Pkwy At Se Corner,2-3-4-5-S,-73.95788689838815,40.67034264927396
Franklin Ave & Eastern Pkwy At Ne Corner,2-3-4-5-S,-73.95764559593512,40.67074103071735
Franklin Ave & Fulton St At Sw Corner,A-C-S,-73.95569777997804,40.6810349162131
Franklin Ave & Eastern Pkwy At Ne Corner,2-3-4-5-S,-73.95772031831413,40.67092662523541
Jay St & York St At Sw Corner,F,-73.98665300003897,40.701321334117814
Essex St & Delancey St At Nw Corner,F-J-M-Z,-73.98827785776706,40.71875307403228
Flatbush Ave & De Kalb Ave At Se Corner,B-D-N-Q-R,-73.98136070401198,40.68986468780061
Beach 90th St & Rockaway Frwy At Se Corner,A-S,-73.81401044668927,40.58772910999129
Red Cross Pl & Adams St At Sw Corner,A-C,-73.98891297872144,40.69916149839489
Sands St & Adams St At Se Corner,A-C,-73.98827070476248,40.699258549661955
Court St & Joralemon St At Ne Corner,2-3-4-5-N-R,-73.99060228644072,40.692604412145045
144-01 Hillside Avenue,F,-73.81182900070569,40.70534033363622
1515 Foster Avenue (Enter From Newkirk Ave Pz),B-Q,-73.96278299962141,40.635042334687064
37-01 36 Street (To Manhattan And Brooklyn Only),E-M-R,-73.92764099903118,40.75221933259894
4902 12 Avenue,D,-73.99461199971708,40.636375333486654
1 Barclay Street (Enter On Park Place),2-3-A-C-E,-74.00822400016112,40.71261233208483
486 Clinton Avenue (To Manhattan Only),A-C,-73.96711601759301,40.68367743863927
1175 Mc Donald Avenue,F,-73.97577719571551,40.62456419774763
135-02 89 Avenue,E,-73.81629903408628,40.70097087901282
40-02 75 Street,7-E-F-M-R,-73.89071415330041,40.74655506070692
1122 Broadway,J,-73.9296669980894,40.693672332740434
729 7 Avenue (Uptown Only),N-Q-R,-73.98356699808522,40.76029733269978
421 7 Avenue,1-2-3,-73.9906500010258,40.750283333883175
401 7 Avenue,1-2-3,-73.99112999976671,40.749656333388764
502 Broadway,G,-73.95054470515342,40.705471439407184
2 Ann Street,2-3-4-5-A-C-J-Z,-74.00842799968669,40.710692334471965
421 7 Avenue,1-2-3,-73.99085399865102,40.750313334125416
92-20 Jamaica Avenue,J-Z,-73.85243999690624,40.69343233252018
235 Brook Avenue (To Manhattan Only),6,-73.91931400054638,40.80776733502126
101 Avenue I,F,-73.976037465862,40.62614515290899
102 Beverly Road,F,-73.97924000018743,40.64271533364945
656 5 Avenue,E-M,-73.97614600085099,40.760422334098806
1490 Fulton Street (To Queens Only),A-C,-73.94135896287956,40.67977789566097
311 7 Avenue (Uptown Only),1-2,-73.99313799889377,40.74703633374136
Nassau Pl & Averill Pl At Sw Corner,@,-74.23900680299461,40.517832693759736
75 Richmond Terrace,@,-74.07671914942995,40.64472487956707
295 Broadway (To Manhattan Only),J-M-Z,-73.9580099984969,40.70858933343747
166 6 Avenue,A-C-E,-74.00374700179137,40.72558333510688
701 Seneca Avenue,M,-73.90748099965748,40.702836332058354
82-01 Roosevelt Avenue,7,-73.88382899762428,40.74781733418656
47 Pine Street,2-3,-74.00887881856787,40.706799954225964
1025 Longwood Avenue (To Manhattan Only),6,-73.89623400091769,40.816553332314186
573 Lafayette Avenue,G,-73.95165440322162,40.69002502607878
180 Central Park West,A-C-B,-73.97291800122908,40.78089533239267
4761 Broadway,A,-73.92726600010866,40.86575833317047
39-16 111 Street,7,-73.85601699973269,40.75169833203265
418 Broadway,4-6-6 Express-J-Z-N-Q-R,-74.00161700000598,40.71947133251508
462 Flatbush Avenue (Enter From Lincoln Rd),B-Q-S,-73.96204895809417,40.66085870195627
956 8 Avenue,1-2-A-C-B-D,-73.9828150007622,40.76645233247664
1720 Broadway,J-Z,-73.91127400072205,40.68318133298304
856 Fulton Street (To Queens Only),A-C,-73.96709508186275,40.68338858979985
42-01 28 Street,E-M-R,-73.93797900019601,40.74914333213083
2154 Fulton Street,A-C,-73.91063400075637,40.678054334919686
1 Centre Street,4-5-6-6 Express-J-Z,-74.00409900180475,40.712699334587505
626 Manhattan Avenue,G,-73.95059200078244,40.72371533223869
344 Classon Avenue,G,-73.96014953422323,40.688763233306766
40-33 21 Street,F,-73.94213200063093,40.75406933235426
1824 Broadway,1-2-A-C-B-D,-73.98171700111484,40.76870133250199
602 Marcy Avenue,G,-73.94908000050044,40.693979331971356
131 East 60 Street,4-5-6-6 Express-N-Q-R,-73.96763699847082,40.76264133219428
2137 Nostrand Avenue,2-5,-73.94750633350756,40.63303461734425
70 6 Avenue (To Manhattan Only),2-3-4,-73.97476299895128,40.68067533431881
Nostrand Ave & Flatbush Ave At Nw Corner,2-5,-73.94792800106939,40.633251333832554
Nostrand Ave & Flatbush Ave At Ne Corner,2-5,-73.94750600040345,40.63285833338635
Nostrand Ave & Church Ave At Se Corner (To Manhattan Only),2-5,-73.94941600172919,40.65066333377283
Nostrand Ave & President St At Ne Corner,2-5,-73.95047399873097,40.66812833457188
Nostrand Ave & Eastern Pkwy At Se Corner,3-4,-73.95038899932271,40.66980433320394
Marcy Ave & Myrtle Ave At Nw Corner,G,-73.94942299954086,40.69543933241474
Schenectady Ave & Eastern Pkwy At Ne Corner,3-4,-73.93378899753249,40.66902733202893
Utica Ave & Eastern Pkwy At Se Corner,3-4,-73.9310288422416,40.66868046959043
Broadway & Myrtle Ave At Nw Corner,J-Z,-73.93545257786508,40.69685193407321
Bedford Ave & N 7th St At Se Corner,L,-73.95768699987516,40.71771933363141
Union Ave & Flushing Ave At Ne Corner (To Queens Only),G,-73.94991299999404,40.699966332010895
Hewes St & Broadway At Ne Corner,J-M,-73.95234399890714,40.70662733227157
Union Ave & Metropolitan Ave At Se Corner,G-L,-73.9514449980393,40.71376833395216
Lorimer St & Broadway At Sw Corner,J-M,-73.94668799939616,40.70331333418696
Flushing Ave & Broadway At Se Corner,J-M,-73.94223514739377,40.700595230655836
Manhattan Ave & Norman Ave At Nw Corner,G,-73.95190599950651,40.72547833294179
Manhattan Ave & Nassau Ave At Nw Corner,G,-73.95092800193122,40.723810332109544
Graham Ave & Metropolitan Ave At Se Corner (To Canarsie Only),L,-73.94424800001072,40.71444933421249
Grand St & Bushwick Ave At Ne Corner (To Canarsie Only),L,-73.94089199996718,40.712035332784986
Morgan Ave & Harrison Pl At Sw Corner,L,-73.93198899956843,40.70623433459449
Manhattan Ave & India St At Se Corner,G,-73.95441499879651,40.73227033388138
Rutland Rd & E. 98th St At Ne Corner,3-4,-73.92266300147222,40.6649323335661
Saratoga Ave & Livonia Ave At Ne Corner,3-4,-73.91534499820601,40.66167533350516
Glenwood Rd & Rockaway Pkwy At Nw Corner,L,-73.9024980012904,40.64554533359939
Ralph Ave & Fulton St At Se Corner,A-C,-73.92151692997327,40.67871429673847
Hopkinson Ave & Fulton St At Nw Corner,A-C,-73.91376868305322,40.678592624337035
Palmetto St & Broadway At Sw Corner,J-Z,-73.92156499991546,40.68906833164421
Jefferson Ave & Broadway At Ne Corner,J,-73.91729500001351,40.68693333268979
Linden St & Broadway At Nw Corner,J-Z,-73.92294800031627,40.69014133240493
Snediker Ave & New York Ave At Sw Corner,L,-73.90280546701847,40.675698026264264
Alabama Av & Fulton St At Se Corner,J,-73.8995859991017,40.67676933350225
Pennsylvania Ave & Liberty Ave At Sw Corner,A-C,-73.89666899941074,40.67423933226322
Lirr Bay Ridge Divide & Wilson Ave At Nw Corner,L,-73.90467903873432,40.6887875988198
Van Siclen Ave & Pitkin Ave At Se Corner,A-C,-73.89015300028409,40.67250633415431
Ashford St & Livonia Av At Sw Corner,3-4,-73.88328999675838,40.666281332288015
Shepherd Ave & Pitkin Ave At Se Corner,A-C,-73.8806649971129,40.67400133193881
Euclid Ave & Pitkin Ave At Sw Corner,A-C-S,-73.87208699769351,40.675268332463105
Euclid Ave & Pitkin Ave At Nw Corner,A-C-S,-73.87208599841152,40.67548833401937
Starr St & Wyckoff Ave At Se Corner,L,-73.92211900007203,40.706014333819205
Dekalb Ave & Wycoff Ave At Se Corner,L,-73.91927299967004,40.70415333209872
Stanhope St & Wycoff Ave At Sw Corner,L,-73.9179589990524,40.703342331754506
Stanhope St & Wycoff Ave At Ne Corner,L,-73.91760599993925,40.70346133227494
Jefferson St & Wyckoff Ave At Nw Corner,L,-73.92372300153889,40.70724233416851
Starr St & Wyckoff Ave At Ne Corner,L,-73.92193099795674,40.70621633353944
Forest Ave & Myrtle Ave At Nw Corner,M,-73.90220800033407,40.70481633220898
62nd St & 67th Ave At Se Corner,M,-73.89555909937296,40.706115381184844
Britton Ave & Broadway At Nw Corner,E-M-R,-73.88270099911354,40.74294533406575
126th St & Roosevelt Ave At Nw Corner,7-7 Express,-73.84580039345784,40.754827896442656
126th St & Roosevelt Ave At Sw Corner,7-7 Express,-73.84601379262422,40.75423698295843
64th Rd & Queens Blvd At Nw Corner,E-M-R,-73.8595537280564,40.729325244709
75th St & Jamaica At Nw Corner,J-Z,-73.86659543521634,40.691471443383215
104th St & Jamaica Ave At Ne Corner,J-Z,-73.84329542847311,40.69526862906153
Van Wyck Expwy & 89th Ave At Sw Corner,E,-73.81641338400597,40.70120444688594
Flushing Ave & Broadway At Se Corner,J-M,-73.94199501956663,40.700629603595836
Halsey St & Wycoff Ave At Sw Corner (To Canarsie Only),L,-73.90526431313383,40.69571257204064
Utica Ave & Fulton St At Nw Corner,A-C,-73.92972548888282,40.67948709980828
Washington Ave & Lafayette Ave At Ne Corner,G,-73.96567001099693,40.688358125220994
Clinton Ave & Lafayette Ave At Sw Corner,G,-73.96788613122742,40.68783351235884
Bedford Ave & Lafayette Ave At Se Corner,G,-73.95496904120911,40.689330963836525
Bedford Ave & Lafayette Ave At Nw Corner,G,-73.9552896137345,40.68955302881851
Utica Ave & Eastern Pkwy At Se Corner,3-4,-73.93072282125699,40.66866470107466
St. Pauls Pl & Caton Ave At Se Corner,B-Q,-73.96283995927291,40.651458081748366
8th St & Surf Ave At Nw Corner,F-Q,-73.9769986957509,40.57549884863376
4th Ave & 10th St At Nw Corner,D-F-G-N-R,-73.98947403263372,40.669850708349536
Mcdonald Ave & Avenue J At Nw Corner,F,-73.9761566079394,40.624528141410345
Main St & Utah St At Nw Corner,@,-74.25096683739604,40.51321562805331
Tracy Av & Arthur Kill Rd At Nw Corner,@,-74.24543269040505,40.51538867567499
90th St & Roosevelt Ave At Nw Corner,7,-73.87657599780519,40.74854733204274
Woodhaven Blvd & Queens Blvd At Sw Corner,E-M-R,-73.87097300040736,40.73333033172727
Horace Harding Expwy & Queens Blvd At Ne Corner,E-M-R,-73.86873299813645,40.73321333308048
103rd St & Roosevelt Ave At Se Corner,7,-73.86230299936577,40.749777333480246
67th Ave & Queens Blvd At Se Corner,E-M-R,-73.85349199970804,40.72659533419665
71st & Queens Blvd At Ne Corner,E-F-M-R,-73.84338199924017,40.721496333795116
Union Tpke & Queens Blvd At Se Corner,E-F,-73.8313279971637,40.71397033389438
75th & Queens Blvd At Nw Corner (To Manhattan And Brooklyn Only),E-F,-73.8379843966898,40.719023529388494
Union Tpke & Queens Blvd At Nw Corner,E-F,-73.83148500044481,40.714928333423565
Main St & Roosevelt Ave At Se Corner,7-7 Express,-73.8299099985445,40.75939033244883
Main St & Roosevelt Ave At Ne Corner,7-7 Express,-73.82996199876513,40.75971033237775
Van Wyck Blvd & Queens Blvd At Sw Corner (To Jamaica Only),E-F,-73.82010000020057,40.7080923325173
Van Wyck Expwy & Jamaica Ave At Nw Corner,E,-73.81719099905885,40.70266133292052
Sutphin Blvd & Archer Ave At Nw Corner,E-J-Z,-73.80789400054407,40.700768334128355
Sutphin Blvd & Hillside Ave At Se Corner,F,-73.80949099847587,40.7056503339006
153rd St & Hillside Ave At Sw Corner,F,-73.80449100039253,40.70709133377133
Parsons Blvd & Hillside Ave At Sw Corner,F,-73.80279599716353,40.70755533323143
168th St & Hillside Ave At Nw Corner,F,-73.79491499769271,40.710147332666864
169th St & Hillside Ave At Nw Corner,F,-73.7932129974043,40.710821332093815
169th St & Hillside Ave At Ne Corner,F,-73.79294799611637,40.71094733202052
179th St & Hillside Ave At Sw Corner,F,-73.78450099997384,40.712335334239334
179th St & Hillside Ave At Se Corner,F,-73.7843039979758,40.7124003319616
180th St & Hillside Ave At Nw Corner,F,-73.78331399901309,40.712908332565235
180th St & Hillside Ave At Sw Corner,F,-73.78265200055199,40.71277633304405
Beach 22nd St & Mott Ave At Sw Corner,A,-73.75417281882252,40.60474077773213
Beach 106th St & Rockaway Frwy At Nw Corner,A-S,-73.82757699925489,40.583085332106705
Beach 106th St & Rockaway Frwy At Nw Corner,A-S,-73.8271660002655,40.583491334166794
Beach 98th St & Rockaway Frwy At Nw Corner,A-S,-73.82029499964382,40.58557133301705
Beach 67th St & Rockaway Frwy At Sw Corner,A,-73.79658499936626,40.5908403340076
Beach 69th St & Rockaway Frwy At Se Corner,A,-73.79610000063572,40.591176333331596
Beach 59th Sr & Rockaway Frwy At Sw Corner,A,-73.78914999938361,40.592231333730254
Beach 45th St & Edgemere Ave At Sw Corner,A,-73.77616499818896,40.59282633167983
Beach 45th St & Edgemere Ave At Ne Corner,A,-73.77604699737022,40.593092335555134
Beach 35th & Rockaway Frwy At Sw Corner,A,-73.76788499761561,40.59541233222568
Alabama Av & Fulton St At Se Corner,J,-73.8995859991017,40.67676933350225
Turnbull Ave & E 105th St At Se Corner,L,-73.8991783937435,40.65142085217733
8th Ave & 14th St At Sw Corner,A-C-E-L,-74.00280399973535,40.73973433206398
8th Ave & 14th St At Nw Corner,A-C-E-L,-74.00265499859167,40.73994933238211
8th Ave & 14th St At Ne Corner,A-C-E-L,-74.00225599860107,40.73977633420212
8th Ave & 15th St At Ne Corner,A-C-E-L,-74.00176200187917,40.7404193333388
8th Ave & 16th St At Se Corner,A-C-E-L,-74.00140199966887,40.74094433223913
8th Ave & 16th St At Ne Corner,A-C-E-L,-74.00130799968922,40.74105733212911
Fulton St & Nassau St At Ne Corner,2-3-4-5-A-C-J-Z,-74.00756200072803,40.71020733187342
8th Ave & 23rd St At Sw Corner,A-C-E,-73.99877099960104,40.74527833406069
8th Ave & 23rd St At Nw Corner,A-C-E,-73.99864200095702,40.74550533419749
6th Ave & 14th St At Sw Corner,1-2-3-L-F-M,-73.99722000022156,40.73742333473158
6th Ave & 14th St At Nw Corner,1-2-3-L-F-M,-73.99711099918007,40.73757233368852
6th Ave & 14th St At Se Corner,1-2-3-L-F-M,-73.99670399878656,40.73719733436224
6th Ave & 14th St At Se Corner,1-2-3-L-F-M,-73.99657800158732,40.73714933261782
6th Ave & 14th St At Ne Corner,1-2-3-L-F-M,-73.99643700059144,40.73728633350561
6th Ave & 16th St At Se Corner,1-2-3-L-F-M,-73.9956850012619,40.73852933380445
4th Ave & 14th St At Sw Corner,4-5-6-6 Express-L-N-Q-R,-73.9901729990002,40.7344743346844
Broadway & 14th St At Sw Corner,4-5-6-6 Express-L-N-Q-R,-73.99127699905236,40.73489133184714
4th Ave & 15th St At Sw Corner,4-5-6-6 Express-L-N-Q-R,-73.9902829984108,40.735344334500596
Broadway & 16th St At Ne Corner,4-5-6-6 Express-L-N-Q-R,-73.99044699855199,40.73652333182225
7th Ave & 18th St At Nw Corner (Downtown Only),1-2,-73.9980350006374,40.74120633285677
7th Ave & 18th St At Se Corner (Uptown Only),1-2,-73.99769799876589,40.7409203345292
7th Ave & 18th St At Nw Corner (Downtown Only),1-2,-73.99755699899654,40.741783333492315
7th Ave & 18th St At Ne Corner (Uptown Only),1-2,-73.99719699971995,40.74161733318848
8th Ave & 23rd St At Ne Corner,A-C-E,-73.9981450017391,40.74529933406948
8th Ave & 24th St At Nw Corner,A-C-E,-73.99814499991244,40.74611033290493
8th Ave & 25th St At Sw Corner,A-C-E,-73.99780100062041,40.74660333304577
Church St & Warren St At Se Corner,2-3-A-C-E,-74.00835699967564,40.71420033156779
Broadway & Warren St At Ne Corner,N-R,-74.00676000165201,40.71343733268764
8th Ave & 25th St At Nw Corner,A-C-E,-73.99771099968633,40.7467323321539
8th Ave & 25th St At Ne Corner,A-C-E,-73.99714200051636,40.746483334491856
7th Ave & 23rd St At Se Corner (Uptown Only),1-2,-73.99560800156424,40.743910333969616
7th Ave & 23rd St At Nw Corner (Downtown Only),1-2,-73.99581100057385,40.744313333075105
7th Ave & 23rd St At Ne Corner (Uptown Only),1-2,-73.9953479990012,40.74412033241561
6th Ave & 23rd St At Nw Corner (Downtown Only),F-M,-73.99309900177421,40.74312133370684
8th Ave & 33rd St At Sw Corner,A-C-E,-73.9942430010372,40.75156133439026
7th Ave & 28th St At Sw Corner (Downtown Only),1-2,-73.993611000568,40.74726433263876
7th Ave & 28th St At Ne Corner (Uptown Only),1-2,-73.99312099948403,40.74721633434185
7th Ave & 33rd St At Nw Corner,1-2-3,-73.9912539994154,40.750476333693086
7th Ave & 34th St At Se Corner,1-2-3,-73.99048099852781,40.7508103337189
8th Ave & 33rd St At Se Corner,A-C-E,-73.99388699825334,40.75129133382655
8th Ave & 33rd St At Nw Corner,A-C-E,-73.99410700084186,40.75167733374005
8th Ave & 34th St At Se Corner,A-C-E,-73.99335199859145,40.75202033423778
8th Ave & 34th St At Nw Corner,A-C-E,-73.99367899939932,40.752427332423196
8th Ave & 34th St At Ne Corner,A-C-E,-73.99310900083397,40.7521613341742
8th Ave & 35th St At Nw Corner,A-C-E,-73.99318799778119,40.753032334972886
8th Ave & 35th St At Ne Corner,A-C-E,-73.99259600173863,40.75276633169159
7th Ave & 34th St At Nw Corner,1-2-3,-73.99079099811418,40.751187333053615
8th Ave & 40th St At Ne Corner,1-2-3-7-7 Express-S-A-C-E-N-Q-R,-73.99049200141636,40.75593033509668
4th Ave & 14th St At Se Corner,4-5-6-6 Express-L-N-Q-R,-73.9895470016003,40.734206332935074
3rd Ave & 14th St At Se Corner (To Brooklyn Only),L,-73.98665699952905,40.732961333150804
3rd Ave & 14th St At Ne Corner (To 8 Av Only),L,-73.98693100116839,40.73327733241508
1st Ave & 14th St At Se Corner (To Brooklyn Only),L,-73.98262500183077,40.73105033359962
1st Ave & 14th St At Se Corner (To Brooklyn Only),L,-73.98256300038378,40.73111833389589
1st Ave & 14th St At Ne Corner (To 8 Av Only),L,-73.982112002052,40.73139733493341
Broadway & 22nd St At Nw Corner (Downtown Only),N-R,-73.98963200002474,40.74075833426141
5th Ave & 22nd St At Ne Corner (Downtown Only),N-R,-73.98963900024656,40.741271334778574
Chambers St & West Broadway At Sw Corner,1-2-3,-74.00945299912426,40.715444331885784
Chambers St & West Broadway At Se Corner,1-2-3,-74.00921100107901,40.71534933374136
Chambers St & West Broadway At Ne Corner,1-2-3,-74.00903100035727,40.715576333524375
Church St & Chambers St At Sw Corner,2-3-A-C-E,-74.00816199935288,40.71487333447896
Church St & Chambers St At Se Corner,2-3-A-C-E,-74.00790300058141,40.71477733183437
Church St & Chambers St At Ne Corner,2-3-A-C-E,-74.00773900117986,40.7149923319967
Varick St & Franklin St At Sw Corner (Downtown Only),1,-74.00712099911836,40.71896533227623
West Broadway & Franklin St At Sw Corner (Uptown Only),1,-74.0066750001963,40.7190013327483
Varick St & North Moore St At Ne Corner (Uptown Only),1,-74.006620001823,40.719918331976444
Canal St & Varick St At Nw Corner (Downtown Only),1,-74.006620001171,40.72293233191112
Broadway & 23rd St At Nw Corner (Downtown Only),N-R,-73.98940399913252,40.74197933244518
Broadway & 23rd St At Se Corner (Uptown Only),N-R,-73.98908299760284,40.74108033425882
Broadway & 23rd St At Ne Corner (Uptown Only),N-R,-73.98889499742987,40.74137833276683
Broadway & 23rd St At Ne Corner (Uptown Only),N-R,-73.98898899917572,40.74153933253985
Park Ave & 23rd St At Sw Corner (Downtown Only),4-6-6 Express,-73.98660100152973,40.740097332569384
Park Ave & 23rd St At Sw Corner (Downtown Only),4-6-6 Express,-73.98661699970185,40.740180333536706
Park Ave & 23rd St At Se Corner (Uptown Only),4-6-6 Express,-73.98623300097522,40.74000833431772
Broadway & 28th St At Nw Corner (Downtown Only),N-R,-73.98900999989982,40.745488332448204
Broadway & 28th St At Se Corner (Uptown Only),N-R,-73.9884859993794,40.74509333396833
Park Ave & 23rd St At Ne Corner (Uptown Only),4-6-6 Express,-73.98600600039501,40.74018033498219
Park Ave & 28th St At Sw Corner (Downtown Only),4-6-6 Express,-73.98440899802887,40.74339433378103
Park Ave & 28th St At Nw Corner (Downtown Only),4-6-6 Express,-73.98428000238661,40.74348433349411
Park Ave & 28th St At Se Corner (Uptown Only),4-6-6 Express,-73.98389600015405,40.7431673331754
Park Ave & 28th St At Ne Corner (Uptown Only),4-6-6 Express,-73.983856999222,40.743304331551535
Park Ave & 32nd St At Sw Corner (Downtown Only),4-6-6 Express,-73.9825309993759,40.745723334230426
Park Ave & 32nd St At Se Corner (Uptown Only),4-6-6 Express,-73.98219800090096,40.745585334792175
Park Ave & 33rd St At Se Corner (Uptown Only),4-6-6 Express,-73.98166300023638,40.74626333295743
Park Ave & 33rd St At Ne Corner (Uptown Only),4-6-6 Express,-73.98153299877089,40.74655033250362
6th Ave & 32nd St At Nw Corner,B-D-F-M-N-Q-R,-73.98870513754903,40.748747211899044
Broadway & 34th St At Nw Corner,B-D-F-M-N-Q-R,-73.9881129974775,40.75007633227837
Broadway & 32nd St At Ne Corner,B-D-F-M-N-Q-R,-73.98804499886002,40.7483613327221
6th Ave & 35th St At Nw Corner,B-D-F-M-N-Q-R,-73.98735099963996,40.75064233344661
7th Ave & 40th St At Se Corner,1-2-3-7-7 Express-S-A-C-E-N-Q-R,-73.98782699883749,40.754568332905414
Broadway & 40th St At Ne Corner,1-2-3-7-7 Express-S-A-C-E-N-Q-R,-73.9866230021195,40.75430133295243
6th Ave & 40th St At Nw Corner,7-7 Express-B-D-F-M,-73.98508399907111,40.75370933268384
6th Ave & 40th St At Se Corner,7-7 Express-B-D-F-M,-73.9848919984328,40.75340833265742
State St & Whitehall St At   Corner,N-R,-74.01311700150417,40.702019333287545
State & Battery Pl At Sw Corner,4-5,-74.01450900195354,40.704157332810055
Broadway & Battery Pl At Nw Corner,4-5,-74.01457200010778,40.704825331489886
Stone St & Whitehall St At Sw Corner,N-R,-74.01328400079306,40.70401533147369
Broadway & Bowling Green At Nw Corner,4-5,-74.01355399951653,40.70463433334394
Stone St & Whitehall St At Ne Corner,N-R,-74.01300199916558,40.70412333249186
Broad St & Exchange Pl At Sw Corner,J-Z,-74.01154000034064,40.70577233423534
Broad St & Exchange Pl At Se Corner,J-Z,-74.01128699963387,40.70582833261739
Greenwich St & Morris St At Nw Corner (Downtown Only),1,-74.01429899958121,40.706512334454054
Greenwich St & Morris St At Ne Corner (Uptown Only),1,-74.01411400012587,40.7065533336983
Greenwich St & Rector St At Sw Corner (Downtown Only),1,-74.01386699913273,40.707558334225396
Trinity Pl & Rector St At Sw Corner (Downtown Only),N-R,-74.01326699952578,40.70751333295877
Trinity Pl & Rector St At Sw Corner (Downtown Only),N-R,-74.01311800065325,40.70772133440703
Trinity Pl & Rector St At Se Corner (Uptown Only),N-R,-74.01292399956104,40.70764733242093
Trinity Pl & Rector St At Nw Corner (Downtown Only),N-R,-74.01286200145817,40.708063333594424
Trinity Pl & Rector St At Ne Corner (Uptown Only),N-R,-74.01270399876675,40.708009333975184
Greenwich St & Rector St At Nw Corner (Downtown Only),1,-74.01360299826655,40.70816133218127
Broadway & Rector St At Sw Corner,4-5,-74.01216100019839,40.70731533266474
Broadway & Rector St At Nw Corner,4-5,-74.0119270121769,40.70757731133777
Broadway & Rector St At Se Corner,4-5,-74.0119969988221,40.70719033339965
Broadway & Wall St At Se Corner,4-5,-74.01184799885787,40.70744633390369
Broad St & Exchange Pl At Nw Corner,J-Z,-74.01127399969297,40.70637933169938
Broad St & Exchange Pl At Se Corner,J-Z,-74.01112800071252,40.706142333048
Broad St & Wall St At Se Corner,J-Z,-74.01068899958607,40.70690133254496
Church St & Cortlandt St At Se Corner (Uptown Only),N-R,-74.01119800178401,40.71020133482048
Church St & Cortlandt St At Ne Corner (Uptown Only),N-R,-74.01106599816924,40.7104353332596
Church St & Dey St At Se Corner (Uptown Only),N-R,-74.01064399894086,40.71106533388597
Broad St & Wall St At Se Corner,J-Z,-74.01048899982142,40.70693133134229
William St & Wall St At Sw Corner,2-3,-74.00965800078502,40.70638533361825
William St & Wall St At Se Corner,2-3,-74.00944700113084,40.70627233238541
William St & Wall St At Nw Corner,2-3,-74.00954400036737,40.70650633203353
William St & Cedar St At Nw Corner,2-3,-74.00877800050988,40.707431331589596
Fulton St & Nassau St At Se Corner,2-3-4-5-A-C-J-Z,-74.00764799841313,40.710106333172895
Broadway & Dey St At Sw Corner,2-3-4-5-A-C-J-Z,-74.00969599913985,40.71045433190456
Church St & Fulton St At Ne Corner,2-3-A-C-E,-74.01020400096608,40.7117103325918
Broadway & John St At Se Corner,2-3-4-5-A-C-J-Z,-74.00942200199896,40.71016833466082
Broadway & Fulton St At Sw Corner,2-3-4-5-A-C-J-Z,-74.00926600221938,40.71091333275044
Church St & Vesey St At Nw Corner,2-3-A-C-E,-74.01030600121176,40.71225833511373
Church St & Park Pl At Se Corner,2-3-A-C-E,-74.00924500076471,40.71303633408332
Church St & Park Pl At Sw Corner,2-3-A-C-E,-74.00951100278508,40.71328633302576
Church St & Park Pl At Ne Corner,2-3-A-C-E,-74.00903300069409,40.7133333340182
Church St & Murray St At Nw Corner,2-3-A-C-E,-74.00895999883747,40.71394933311104
7th Ave & 12th St At Ne Corner,1-2-3-L-F-M,-74.0003999990535,40.73719733347967
